,median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude,y_temp
4194,4.5089,32.0,2094.0,491.0,1413.0,479.0,34.12,-118.23,yes
4195,5.5051,31.0,1021.0,191.0,495.0,191.0,34.11,-118.23,yes
4196,3.3389,35.0,4148.0,971.0,3220.0,892.0,34.11,-118.23,yes
4197,2.8889,11.0,1281.0,418.0,1584.0,330.0,34.12,-118.25,no
4198,2.6111,29.0,2904.0,892.0,3320.0,765.0,34.12,-118.24,no
4199,0.8907,34.0,80.0,26.0,125.0,35.0,34.12,-118.24,no
4200,2.7679,50.0,2141.0,451.0,1777.0,426.0,34.11,-118.24,no
4201,2.2167,39.0,1148.0,348.0,1161.0,333.0,34.11,-118.24,no
4202,3.133,33.0,2612.0,646.0,2496.0,606.0,34.11,-118.23,no
4203,3.1306,45.0,2839.0,698.0,1768.0,653.0,34.12,-118.26,yes
4204,3.6667,47.0,2183.0,510.0,1445.0,503.0,34.11,-118.26,yes
4205,2.8667,43.0,2230.0,583.0,1667.0,543.0,34.11,-118.25,yes
4206,2.7466,43.0,2222.0,635.0,1817.0,606.0,34.11,-118.25,yes
4207,3.015,39.0,1415.0,369.0,1467.0,351.0,34.11,-118.25,no
4208,3.1691,42.0,1525.0,456.0,1688.0,432.0,34.1,-118.24,no
4209,3.4375,52.0,125.0,42.0,99.0,40.0,34.11,-118.25,no
4210,2.625,42.0,598.0,147.0,312.0,144.0,34.1,-118.25,no
4211,3.7184,42.0,4198.0,956.0,1935.0,878.0,34.1,-118.25,yes
4212,3.5673,52.0,1740.0,402.0,749.0,335.0,34.11,-118.26,yes
4213,2.7685,29.0,3768.0,1211.0,2320.0,1030.0,34.14,-118.27,yes
4214,2.1071,47.0,1375.0,359.0,1512.0,418.0,34.13,-118.27,yes
4215,2.9392,46.0,1613.0,396.0,966.0,416.0,34.13,-118.27,yes
4216,3.0521,36.0,1832.0,539.0,934.0,486.0,34.11,-118.27,yes
4217,4.4094,39.0,3825.0,916.0,1378.0,746.0,34.11,-118.27,yes
4218,3.6181,38.0,4453.0,1156.0,1830.0,1099.0,34.11,-118.28,yes
4219,3.1445,45.0,1607.0,331.0,633.0,332.0,34.11,-118.28,yes
4220,12.8763,50.0,2384.0,312.0,836.0,337.0,34.12,-118.28,yes
4221,2.7348,52.0,1942.0,476.0,1375.0,477.0,34.12,-118.26,yes
4222,3.8393,52.0,2290.0,520.0,1278.0,485.0,34.12,-118.26,yes
4223,3.575,50.0,2037.0,440.0,1089.0,417.0,34.12,-118.27,yes
4224,5.296,30.0,2774.0,570.0,1076.0,580.0,34.11,-118.29,yes
4225,3.0461,40.0,2681.0,737.0,1144.0,669.0,34.11,-118.29,yes
4226,2.9417,39.0,2196.0,582.0,1165.0,538.0,34.1,-118.29,yes
4227,3.5172,43.0,1711.0,443.0,1190.0,429.0,34.1,-118.29,yes
4228,2.3789,24.0,3696.0,1125.0,1685.0,1031.0,34.11,-118.29,yes
4229,12.9591,49.0,2850.0,379.0,1113.0,380.0,34.11,-118.29,yes
4230,3.2333,48.0,1448.0,295.0,681.0,287.0,34.11,-118.29,yes
4231,3.5806,52.0,3136.0,675.0,1213.0,606.0,34.11,-118.3,yes
4232,2.0672,37.0,5305.0,1980.0,3895.0,1874.0,34.1,-118.3,yes
4233,8.4389,25.0,1590.0,218.0,568.0,206.0,34.11,-118.3,yes
4234,6.9391,52.0,1954.0,245.0,645.0,237.0,34.11,-118.3,yes
4235,5.8659,52.0,1875.0,303.0,735.0,293.0,34.11,-118.31,yes
4236,8.0073,39.0,3895.0,561.0,1271.0,536.0,34.12,-118.31,yes
4237,7.2692,40.0,2822.0,443.0,907.0,414.0,34.13,-118.31,yes
4238,4.15,52.0,3410.0,800.0,1218.0,783.0,34.12,-118.32,yes
4239,4.0833,42.0,2462.0,543.0,857.0,482.0,34.11,-118.32,yes
4240,3.2462,33.0,5135.0,1450.0,2404.0,1292.0,34.11,-118.32,yes
4241,2.3974,48.0,4472.0,1579.0,2796.0,1397.0,34.11,-118.32,yes
4242,2.2148,38.0,3495.0,1100.0,1939.0,994.0,34.11,-118.33,yes
4243,3.0642,48.0,1601.0,464.0,784.0,461.0,34.11,-118.33,yes
4244,8.2335,37.0,2330.0,434.0,846.0,457.0,34.11,-118.33,yes
4245,4.0833,34.0,1856.0,273.0,540.0,264.0,34.13,-118.32,yes
4246,6.0352,23.0,1894.0,416.0,769.0,392.0,34.12,-118.33,yes
4247,6.6739,45.0,2375.0,417.0,751.0,410.0,34.13,-118.34,yes
4248,4.0965,23.0,4574.0,1423.0,1624.0,995.0,34.14,-118.32,yes
4249,3.6974,40.0,5485.0,1242.0,2034.0,1133.0,34.11,-118.34,yes
4250,3.358,26.0,3977.0,1050.0,1720.0,935.0,34.1,-118.35,yes
4251,2.976,52.0,1295.0,281.0,578.0,273.0,34.1,-118.36,yes
4252,3.0179,52.0,1096.0,247.0,423.0,230.0,34.1,-118.36,yes
4253,2.8036,18.0,7432.0,2793.0,3596.0,2270.0,34.1,-118.35,yes
4254,2.6458,16.0,2930.0,1038.0,1648.0,980.0,34.1,-118.35,yes
4255,3.9044,20.0,2745.0,782.0,1161.0,739.0,34.1,-118.35,yes
4256,2.325,18.0,4109.0,1301.0,2103.0,1116.0,34.1,-118.35,yes
4257,1.845,24.0,5477.0,1803.0,2863.0,1755.0,34.1,-118.35,yes
4258,4.3571,51.0,937.0,348.0,527.0,333.0,34.11,-118.34,yes
4259,1.8209,29.0,3193.0,1452.0,2039.0,1265.0,34.1,-118.34,yes
4260,1.5429,24.0,1996.0,791.0,1215.0,672.0,34.1,-118.34,yes
4261,2.5434,28.0,2223.0,752.0,1271.0,684.0,34.1,-118.34,yes
4262,1.51,30.0,5293.0,2446.0,4123.0,2127.0,34.1,-118.33,yes
4263,1.3157,43.0,2732.0,1646.0,3049.0,1429.0,34.1,-118.33,yes
4264,1.6903,40.0,4984.0,2158.0,4828.0,2028.0,34.1,-118.31,yes
4265,1.7306,28.0,1759.0,716.0,1463.0,620.0,34.1,-118.32,yes
4266,1.9354,35.0,7517.0,2961.0,5899.0,2769.0,34.1,-118.3,yes
4267,1.6112,25.0,3926.0,1715.0,4865.0,1612.0,34.1,-118.3,yes
4268,1.5328,36.0,2288.0,1033.0,3030.0,890.0,34.1,-118.31,yes
4269,1.705,33.0,766.0,347.0,918.0,305.0,34.1,-118.31,yes
4270,1.625,48.0,1116.0,524.0,1610.0,483.0,34.1,-118.33,yes
4271,2.0888,45.0,1913.0,696.0,1552.0,611.0,34.1,-118.33,yes
4272,1.4005,43.0,1615.0,734.0,1460.0,644.0,34.1,-118.32,yes
4273,1.6331,34.0,2473.0,1171.0,2655.0,1083.0,34.09,-118.32,no
4274,2.1403,30.0,1679.0,682.0,1445.0,579.0,34.09,-118.33,yes
4275,2.1866,29.0,732.0,288.0,691.0,278.0,34.1,-118.33,yes
4276,1.625,34.0,399.0,141.0,482.0,134.0,34.1,-118.31,no
4277,1.8214,34.0,2065.0,839.0,2626.0,775.0,34.09,-118.31,yes
4278,1.8977,28.0,720.0,267.0,891.0,265.0,34.09,-118.31,no
4279,1.8576,37.0,773.0,314.0,835.0,312.0,34.09,-118.31,yes
4280,2.0341,32.0,563.0,191.0,626.0,185.0,34.09,-118.32,yes
4281,2.5556,27.0,210.0,98.0,332.0,112.0,34.09,-118.32,no
4282,1.7325,36.0,1655.0,690.0,1957.0,633.0,34.1,-118.32,yes
4283,2.0557,34.0,1478.0,675.0,1976.0,653.0,34.09,-118.32,yes
4284,1.5284,31.0,622.0,229.0,597.0,227.0,34.1,-118.32,yes
4285,1.8277,30.0,2193.0,965.0,2197.0,836.0,34.1,-118.32,no
4286,2.2311,52.0,786.0,270.0,756.0,273.0,34.1,-118.32,yes
4287,1.7083,29.0,3403.0,1367.0,3432.0,1174.0,34.1,-118.3,no
4288,1.8156,40.0,3058.0,1215.0,3953.0,1223.0,34.09,-118.3,yes
4289,1.2412,36.0,787.0,420.0,1506.0,360.0,34.09,-118.31,yes
4290,1.7641,38.0,2067.0,914.0,2717.0,853.0,34.1,-118.3,yes
4291,1.9297,36.0,2284.0,899.0,1964.0,839.0,34.1,-118.3,yes
4292,1.7514,34.0,2716.0,1114.0,2991.0,1021.0,34.09,-118.29,yes
4293,2.2612,36.0,2332.0,993.0,3155.0,927.0,34.09,-118.3,yes
4294,2.7054,39.0,631.0,298.0,744.0,274.0,34.1,-118.29,no
4295,2.3317,29.0,2240.0,792.0,2254.0,739.0,34.09,-118.29,no
4296,3.0357,38.0,790.0,275.0,664.0,194.0,34.09,-118.28,no
4297,1.9835,43.0,1583.0,658.0,1941.0,614.0,34.09,-118.29,yes
4298,1.9766,28.0,1562.0,648.0,1974.0,597.0,34.09,-118.29,no
4299,2.0467,35.0,2198.0,998.0,3441.0,912.0,34.09,-118.29,no
4300,2.0132,35.0,2624.0,1116.0,3548.0,1008.0,34.09,-118.29,yes
4301,1.8056,39.0,336.0,173.0,586.0,151.0,34.09,-118.29,yes
4302,1.9063,52.0,1272.0,322.0,984.0,353.0,34.09,-118.29,yes
4303,2.1927,29.0,3245.0,1190.0,3906.0,1102.0,34.09,-118.3,yes
4304,1.4497,25.0,2345.0,852.0,2860.0,862.0,34.09,-118.3,yes
4305,2.0307,32.0,2202.0,674.0,2178.0,635.0,34.09,-118.3,yes
4306,2.1524,36.0,2517.0,842.0,2446.0,689.0,34.09,-118.31,yes
4307,2.0,30.0,3165.0,1263.0,3678.0,1141.0,34.09,-118.31,yes
4308,1.5195,42.0,1951.0,846.0,2500.0,813.0,34.09,-118.31,yes
4309,1.676,44.0,2666.0,830.0,2297.0,726.0,34.09,-118.32,yes
4310,2.0044,30.0,1871.0,766.0,2595.0,819.0,34.09,-118.32,yes
4311,1.879,28.0,2173.0,819.0,2548.0,763.0,34.09,-118.32,yes
4312,3.6953,36.0,654.0,186.0,416.0,138.0,34.09,-118.33,yes
4313,1.4375,36.0,561.0,180.0,340.0,127.0,34.09,-118.33,no
4314,1.9911,40.0,2004.0,687.0,1514.0,542.0,34.09,-118.33,yes
4315,2.3568,5.0,2665.0,954.0,1733.0,766.0,34.09,-118.34,yes
4316,2.2,14.0,3032.0,999.0,1691.0,841.0,34.09,-118.34,yes
4317,3.1078,50.0,3457.0,854.0,1584.0,841.0,34.08,-118.34,yes
4318,3.2946,52.0,1731.0,502.0,849.0,466.0,34.09,-118.34,yes
4319,10.3661,52.0,1430.0,186.0,547.0,178.0,34.08,-118.34,yes
4320,2.8021,47.0,1800.0,546.0,921.0,478.0,34.09,-118.35,yes
4321,3.8472,52.0,1003.0,200.0,514.0,204.0,34.08,-118.35,yes
4322,3.8141,52.0,2088.0,388.0,908.0,375.0,34.08,-118.35,yes
4323,2.5982,42.0,2210.0,643.0,1228.0,605.0,34.09,-118.35,yes
4324,4.5833,52.0,1710.0,350.0,727.0,355.0,34.08,-118.35,yes
4325,3.2824,52.0,1965.0,480.0,794.0,451.0,34.08,-118.36,yes
4326,3.125,52.0,1164.0,257.0,575.0,251.0,34.08,-118.32,yes
4327,3.5083,52.0,1777.0,454.0,671.0,439.0,34.08,-118.33,yes
4328,3.2426,50.0,2989.0,832.0,1345.0,775.0,34.08,-118.33,yes
4329,2.2422,30.0,1390.0,457.0,1460.0,423.0,34.08,-118.31,yes
4330,1.7542,31.0,2275.0,823.0,2189.0,720.0,34.08,-118.31,yes
4331,2.4196,46.0,2038.0,534.0,1250.0,525.0,34.08,-118.32,yes
4332,2.7543,23.0,1443.0,521.0,1264.0,450.0,34.08,-118.31,yes
4333,3.37,52.0,1137.0,304.0,754.0,297.0,34.08,-118.32,yes
4334,4.1429,52.0,2370.0,473.0,1053.0,434.0,34.08,-118.32,yes
4335,1.8771,34.0,2501.0,1047.0,3326.0,970.0,34.08,-118.3,yes
4336,2.1766,36.0,1276.0,503.0,1502.0,450.0,34.08,-118.3,yes
4337,2.8971,27.0,1514.0,510.0,1603.0,518.0,34.08,-118.31,yes
4338,2.7038,26.0,1609.0,534.0,1868.0,497.0,34.08,-118.31,yes
4339,1.525,34.0,479.0,182.0,557.0,170.0,34.08,-118.29,yes
4340,1.8495,23.0,1864.0,937.0,2795.0,858.0,34.08,-118.29,yes
4341,1.5685,34.0,1562.0,651.0,1774.0,559.0,34.08,-118.3,yes
4342,2.3846,32.0,2880.0,1063.0,3646.0,1028.0,34.08,-118.3,yes
4343,2.4,25.0,2459.0,823.0,2635.0,763.0,34.08,-118.29,no
4344,1.9286,38.0,380.0,130.0,445.0,140.0,34.08,-118.29,no
4345,11.615,34.0,2821.0,399.0,843.0,391.0,34.12,-118.37,yes
4346,8.5136,26.0,3902.0,610.0,1468.0,632.0,34.12,-118.36,yes
4347,4.1717,33.0,7478.0,1678.0,2701.0,1500.0,34.11,-118.35,yes
4348,6.5195,35.0,3946.0,695.0,1361.0,620.0,34.11,-118.36,yes
4349,7.1134,38.0,2601.0,523.0,870.0,474.0,34.11,-118.38,yes
4350,8.5842,42.0,5518.0,979.0,1863.0,957.0,34.11,-118.37,yes
4351,2.5588,36.0,2963.0,838.0,1129.0,745.0,34.1,-118.36,yes
4352,15.0001,37.0,407.0,67.0,100.0,47.0,34.1,-118.37,yes
4353,9.3092,39.0,3798.0,586.0,975.0,525.0,34.1,-118.38,yes
4354,8.944,30.0,6310.0,957.0,1776.0,880.0,34.1,-118.39,yes
4355,4.3214,41.0,730.0,126.0,230.0,125.0,34.09,-118.39,yes
4356,2.9643,38.0,2158.0,582.0,1061.0,577.0,34.09,-118.36,yes
4357,1.9937,40.0,3110.0,764.0,1557.0,763.0,34.08,-118.36,yes
4358,3.9783,52.0,2946.0,695.0,1258.0,650.0,34.08,-118.37,yes
4359,3.2149,22.0,3008.0,938.0,1224.0,816.0,34.08,-118.37,yes
4360,2.8942,31.0,2697.0,706.0,1059.0,689.0,34.09,-118.37,yes
4361,3.3864,45.0,2195.0,483.0,1265.0,455.0,34.08,-118.36,yes
4362,5.7524,52.0,1466.0,254.0,600.0,253.0,34.08,-118.37,yes
4363,6.0338,52.0,1234.0,223.0,543.0,213.0,34.08,-118.37,yes
4364,3.6579,48.0,2566.0,571.0,1421.0,563.0,34.1,-118.26,yes
4365,4.0721,52.0,1310.0,263.0,689.0,208.0,34.1,-118.26,yes
4366,6.4459,51.0,3149.0,519.0,1082.0,510.0,34.1,-118.27,yes
4367,5.7778,41.0,3729.0,740.0,1364.0,707.0,34.1,-118.27,yes
4368,2.978,41.0,4138.0,1130.0,1859.0,1030.0,34.11,-118.27,yes
4369,4.2019,46.0,1156.0,203.0,514.0,213.0,34.11,-118.28,yes
4370,5.4122,52.0,2036.0,348.0,775.0,332.0,34.11,-118.28,yes
4371,4.5781,52.0,1803.0,437.0,787.0,388.0,34.11,-118.28,yes
4372,4.0602,44.0,2728.0,585.0,1227.0,567.0,34.1,-118.28,yes
4373,4.7132,50.0,2113.0,398.0,793.0,418.0,34.1,-118.27,yes
4374,3.0958,49.0,1767.0,467.0,1066.0,438.0,34.1,-118.28,yes
4375,2.3421,48.0,805.0,246.0,633.0,235.0,34.1,-118.28,yes
4376,2.7875,49.0,2843.0,880.0,2004.0,796.0,34.1,-118.28,yes
4377,4.1667,48.0,1527.0,295.0,589.0,286.0,34.09,-118.27,yes
4378,3.9674,52.0,3225.0,763.0,1559.0,710.0,34.09,-118.27,yes
4379,2.3333,52.0,2273.0,663.0,1480.0,597.0,34.09,-118.28,yes
4380,3.7847,52.0,2327.0,555.0,1048.0,491.0,34.09,-118.27,yes
4381,3.6434,51.0,1532.0,366.0,669.0,333.0,34.09,-118.26,yes
4382,3.8448,36.0,3503.0,833.0,2652.0,788.0,34.09,-118.26,yes
4383,4.625,52.0,1079.0,222.0,439.0,201.0,34.09,-118.27,yes
4384,2.9709,44.0,3646.0,912.0,1783.0,861.0,34.09,-118.27,yes
4385,2.3816,52.0,984.0,276.0,994.0,260.0,34.08,-118.26,no
4386,2.4375,41.0,1396.0,360.0,1069.0,363.0,34.08,-118.26,yes
4387,3.5039,46.0,945.0,250.0,910.0,252.0,34.08,-118.26,yes
4388,2.3913,35.0,1147.0,365.0,1016.0,296.0,34.08,-118.27,yes
4389,2.0214,36.0,2306.0,813.0,2823.0,765.0,34.07,-118.26,no
4390,2.625,28.0,579.0,184.0,673.0,202.0,34.07,-118.26,yes
4391,1.7016,27.0,1190.0,518.0,1795.0,422.0,34.07,-118.27,no
4392,2.5521,38.0,2265.0,801.0,2899.0,792.0,34.08,-118.27,no
4393,2.7179,46.0,3007.0,854.0,2587.0,814.0,34.08,-118.27,yes
4394,2.9423,42.0,997.0,374.0,982.0,372.0,34.08,-118.28,yes
4395,2.6178,52.0,2465.0,773.0,2328.0,746.0,34.08,-118.28,yes
4396,3.2386,43.0,962.0,253.0,658.0,244.0,34.08,-118.27,yes
4397,1.87,38.0,1270.0,556.0,1692.0,450.0,34.07,-118.27,no
4398,3.1607,42.0,1618.0,522.0,1454.0,440.0,34.08,-118.28,yes
4399,2.4429,52.0,1739.0,464.0,938.0,482.0,34.09,-118.28,yes
4400,2.875,39.0,3162.0,896.0,1934.0,818.0,34.08,-118.28,yes
4401,2.7366,40.0,1630.0,543.0,1568.0,510.0,34.08,-118.28,no
4402,2.4677,49.0,3828.0,1197.0,2862.0,1009.0,34.09,-118.28,yes
4403,1.9722,35.0,1335.0,440.0,1586.0,445.0,34.07,-118.23,no
4404,3.1944,40.0,506.0,119.0,397.0,114.0,34.07,-118.23,no
4405,4.9844,52.0,109.0,20.0,86.0,24.0,34.08,-118.24,yes
4406,4.025,52.0,137.0,26.0,65.0,24.0,34.08,-118.24,no
4407,2.6442,47.0,859.0,239.0,913.0,234.0,34.09,-118.23,no
4408,2.6923,49.0,1638.0,456.0,1500.0,430.0,34.09,-118.23,no
4409,2.6051,45.0,1747.0,484.0,1680.0,441.0,34.09,-118.23,no
4410,3.5603,52.0,2050.0,429.0,957.0,418.0,34.09,-118.25,yes
4411,3.75,52.0,104.0,20.0,32.0,17.0,34.09,-118.25,yes
4412,2.1108,44.0,1425.0,438.0,1121.0,374.0,34.08,-118.25,yes
4413,2.6136,47.0,2133.0,689.0,2104.0,662.0,34.08,-118.25,no
4414,2.6336,43.0,1903.0,635.0,1919.0,613.0,34.09,-118.25,no
4415,2.935,52.0,1866.0,470.0,1211.0,417.0,34.09,-118.25,yes
4416,1.7945,50.0,1791.0,660.0,2183.0,675.0,34.08,-118.26,no
4417,2.5428,45.0,2174.0,627.0,1992.0,557.0,34.08,-118.26,no
4418,3.1864,52.0,3142.0,765.0,1728.0,682.0,34.09,-118.25,yes
4419,1.9209,45.0,2225.0,827.0,2699.0,792.0,34.08,-118.26,no
4420,2.4038,46.0,2341.0,703.0,2371.0,648.0,34.07,-118.26,yes
4421,2.7625,52.0,830.0,200.0,701.0,189.0,34.07,-118.26,yes
4422,1.9028,47.0,2059.0,618.0,2033.0,544.0,34.07,-118.25,yes
4423,2.0,43.0,764.0,322.0,1275.0,306.0,34.07,-118.25,no
4424,1.5491,20.0,41.0,17.0,87.0,25.0,34.06,-118.25,yes
4425,1.6136,27.0,223.0,80.0,249.0,82.0,34.07,-118.24,no
4426,2.2545,18.0,4297.0,1420.0,4332.0,1286.0,34.07,-118.25,yes
4427,2.3942,16.0,719.0,225.0,801.0,218.0,34.07,-118.25,no
4428,1.875,40.0,1081.0,282.0,970.0,263.0,34.09,-118.22,no
4429,1.8173,31.0,394.0,117.0,573.0,131.0,34.08,-118.22,no
4430,1.9704,34.0,1709.0,562.0,2105.0,503.0,34.08,-118.22,no
4431,2.3409,38.0,1241.0,298.0,1055.0,263.0,34.08,-118.19,no
4432,2.4375,49.0,1320.0,309.0,1405.0,328.0,34.08,-118.2,no
4433,1.9937,21.0,1353.0,380.0,1688.0,367.0,34.07,-118.2,no
4434,2.2708,34.0,1765.0,551.0,2203.0,500.0,34.07,-118.2,no
4435,2.2907,39.0,986.0,361.0,1347.0,299.0,34.08,-118.21,no
4436,1.9495,26.0,2574.0,807.0,3163.0,802.0,34.08,-118.21,no
4437,2.5343,39.0,1594.0,430.0,1668.0,378.0,34.09,-118.2,no
4438,2.2222,41.0,1807.0,429.0,1699.0,424.0,34.08,-118.2,no
4439,4.239,39.0,2054.0,423.0,1205.0,403.0,34.1,-118.19,yes
4440,2.6806,52.0,3672.0,808.0,3062.0,764.0,34.08,-118.21,no
4441,1.6118,39.0,1287.0,353.0,1171.0,345.0,34.09,-118.21,no
4442,2.4632,39.0,1561.0,445.0,1780.0,391.0,34.09,-118.21,no
4443,1.9881,37.0,1822.0,498.0,1961.0,506.0,34.09,-118.21,no
4444,2.0133,35.0,1504.0,477.0,2059.0,498.0,34.07,-118.22,no
4445,1.7463,36.0,839.0,250.0,1079.0,245.0,34.07,-118.22,no
4446,2.1333,31.0,1077.0,300.0,1198.0,274.0,34.07,-118.21,no
4447,2.4135,52.0,1770.0,435.0,1848.0,439.0,34.07,-118.21,no
4448,1.7292,47.0,1346.0,383.0,1452.0,371.0,34.07,-118.21,yes
4449,2.3859,31.0,1453.0,404.0,1486.0,389.0,34.07,-118.21,no
4450,1.9375,42.0,902.0,318.0,1312.0,323.0,34.07,-118.21,no
4451,1.8781,29.0,1478.0,413.0,1580.0,394.0,34.06,-118.21,no
4452,2.1696,36.0,3334.0,920.0,2881.0,800.0,34.09,-118.16,no
4453,3.1146,48.0,2514.0,595.0,2484.0,601.0,34.1,-118.17,no
4454,1.3125,37.0,299.0,89.0,318.0,92.0,34.1,-118.17,no
4455,3.3977,45.0,1327.0,271.0,1069.0,284.0,34.09,-118.17,no
4456,2.6226,40.0,2744.0,708.0,2747.0,674.0,34.09,-118.18,no
4457,3.3785,44.0,1688.0,426.0,1605.0,384.0,34.09,-118.18,yes
4458,1.9706,41.0,2090.0,530.0,2043.0,537.0,34.09,-118.19,no
4459,4.875,10.0,1907.0,398.0,921.0,369.0,34.1,-118.18,yes
4460,4.975,10.0,1940.0,445.0,763.0,412.0,34.1,-118.18,no
4461,4.7853,7.0,2529.0,689.0,1215.0,577.0,34.1,-118.18,no
4462,4.9231,8.0,1116.0,267.0,435.0,235.0,34.1,-118.18,yes
4463,2.9167,35.0,2226.0,602.0,2230.0,549.0,34.08,-118.18,no
4464,1.9038,35.0,1554.0,381.0,1487.0,374.0,34.08,-118.19,no
4465,3.0241,38.0,2965.0,665.0,2128.0,650.0,34.07,-118.19,no
4466,3.375,42.0,1555.0,337.0,1152.0,348.0,34.07,-118.19,no
4467,2.5132,44.0,1734.0,364.0,1133.0,351.0,34.06,-118.19,no
4468,2.375,33.0,1515.0,415.0,1345.0,346.0,34.09,-118.16,no
4469,3.1442,50.0,1568.0,302.0,1093.0,333.0,34.09,-118.16,no
4470,2.5523,36.0,3066.0,797.0,3097.0,780.0,34.09,-118.17,no
4471,2.2348,33.0,2907.0,797.0,3212.0,793.0,34.09,-118.17,no
4472,2.9939,31.0,1318.0,311.0,1164.0,289.0,34.08,-118.18,no
4473,2.3281,33.0,1369.0,408.0,1475.0,377.0,34.08,-118.18,no
4474,3.2031,43.0,1523.0,378.0,1338.0,352.0,34.08,-118.16,no
4475,3.2279,39.0,787.0,181.0,731.0,179.0,34.08,-118.17,no
4476,3.375,33.0,851.0,231.0,936.0,228.0,34.08,-118.17,no
4477,2.6842,28.0,2616.0,630.0,2218.0,621.0,34.07,-118.18,no
4478,3.4952,19.0,2150.0,544.0,1510.0,467.0,34.07,-118.17,no
4479,3.5769,41.0,247.0,55.0,925.0,50.0,34.07,-118.16,no
4480,3.875,37.0,1155.0,225.0,814.0,241.0,34.07,-118.17,no
4481,2.6083,27.0,2025.0,565.0,2189.0,577.0,34.06,-118.18,no
4482,1.9762,32.0,555.0,159.0,748.0,163.0,34.06,-118.19,no
4483,1.1868,47.0,2324.0,658.0,3020.0,594.0,34.06,-118.19,no
4484,2.2961,46.0,453.0,119.0,533.0,132.0,34.06,-118.2,no
4485,2.1136,40.0,1181.0,335.0,1441.0,337.0,34.06,-118.2,no
4486,2.4886,8.0,762.0,204.0,728.0,174.0,34.05,-118.2,no
4487,1.6667,46.0,1051.0,302.0,1435.0,305.0,34.05,-118.19,no
4488,2.0885,36.0,2672.0,675.0,2883.0,674.0,34.05,-118.2,no
4489,3.2125,37.0,349.0,79.0,276.0,64.0,34.05,-118.19,no
4490,2.1029,46.0,321.0,101.0,401.0,86.0,34.06,-118.2,no
4491,2.3611,30.0,511.0,153.0,1152.0,149.0,34.06,-118.21,no
4492,10.2264,52.0,48.0,6.0,41.0,10.0,34.06,-118.22,no
4493,1.0714,36.0,1243.0,470.0,1668.0,444.0,34.05,-118.22,no
4494,2.095,52.0,470.0,115.0,434.0,123.0,34.06,-118.21,no
4495,2.2344,34.0,1083.0,364.0,1132.0,338.0,34.06,-118.22,no
4496,3.1654,34.0,1113.0,313.0,928.0,290.0,34.05,-118.22,no
4497,1.6122,41.0,1422.0,478.0,1640.0,434.0,34.05,-118.22,no
4498,1.3846,26.0,745.0,258.0,694.0,236.0,34.05,-118.21,no
4499,2.52,28.0,1079.0,306.0,1358.0,285.0,34.05,-118.21,no
4500,1.9271,28.0,950.0,357.0,1485.0,345.0,34.05,-118.21,no
4501,2.121,45.0,2146.0,607.0,2868.0,625.0,34.05,-118.21,no
4502,1.9615,43.0,1165.0,317.0,1279.0,303.0,34.05,-118.2,no
4503,1.9205,40.0,1146.0,323.0,1354.0,321.0,34.05,-118.2,no
4504,1.7054,40.0,1082.0,318.0,1085.0,273.0,34.05,-118.2,no
4505,2.02,42.0,1703.0,586.0,2490.0,581.0,34.05,-118.2,no
4506,2.625,41.0,1268.0,398.0,1887.0,407.0,34.05,-118.2,no
4507,2.7708,43.0,977.0,266.0,1084.0,259.0,34.05,-118.19,no
4508,2.1058,41.0,1098.0,264.0,1178.0,245.0,34.05,-118.19,no
4509,2.29,50.0,1407.0,401.0,1526.0,385.0,34.05,-118.2,no
4510,2.1806,45.0,963.0,234.0,1194.0,239.0,34.04,-118.19,no
4511,1.9688,40.0,1095.0,305.0,1322.0,281.0,34.04,-118.19,no
4512,2.1071,52.0,1053.0,246.0,1036.0,249.0,34.03,-118.19,no
4513,3.2639,50.0,1183.0,246.0,851.0,231.0,34.03,-118.19,no
4514,2.07,52.0,1249.0,307.0,1223.0,297.0,34.04,-118.2,no
4515,3.7619,47.0,1894.0,408.0,1629.0,379.0,34.04,-118.2,no
4516,2.3716,52.0,1754.0,452.0,1849.0,445.0,34.03,-118.2,no
4517,1.8224,44.0,1399.0,386.0,1419.0,373.0,34.04,-118.2,no
4518,2.181,36.0,1625.0,490.0,2003.0,478.0,34.04,-118.2,no
4519,1.6888,44.0,1582.0,544.0,1998.0,515.0,34.04,-118.2,no
4520,1.0333,18.0,796.0,227.0,547.0,218.0,34.04,-118.2,no
4521,2.1862,36.0,1825.0,479.0,2097.0,480.0,34.04,-118.21,no
4522,2.2454,37.0,845.0,249.0,881.0,252.0,34.04,-118.21,no
4523,2.8,47.0,1325.0,393.0,1557.0,352.0,34.04,-118.21,no
4524,1.6319,28.0,1841.0,809.0,3199.0,727.0,34.05,-118.21,no
4525,2.1923,52.0,846.0,271.0,1153.0,281.0,34.04,-118.21,no
4526,1.9402,43.0,1153.0,411.0,1667.0,409.0,34.05,-118.22,no
4527,2.5455,47.0,722.0,235.0,930.0,226.0,34.05,-118.21,no
4528,1.4189,43.0,798.0,308.0,1417.0,325.0,34.04,-118.22,no
4529,1.2,44.0,1105.0,346.0,1598.0,372.0,34.05,-118.22,no
4530,1.5163,43.0,2343.0,803.0,2468.0,707.0,34.04,-118.22,no
4531,1.9405,43.0,1502.0,477.0,1844.0,477.0,34.04,-118.21,no
4532,2.2788,47.0,1306.0,391.0,1499.0,346.0,34.04,-118.21,no
